photo_id,airline,aircraft_model,aircraft_variant,aircraft_family,aircraft_manufacturer,registration,msn,location,date,photographer,image_filename,caption
8090047,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXF,19020061,Amsterdam - Schiphol (AMS / EHAM),"October 1, 2023",zsoltiforgacs,8090047.jpg,
8045375,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXO,19020085,Amsterdam - Schiphol (AMS / EHAM),"February 28, 2023",Javier Bravo Muñoz,8045375.jpg,
8028749,KLM - Royal Dutch Airlines,McDonnell Douglas MD-11,-100,Douglas DC-10/McDonnell Douglas MD-11,McDonnell-Douglas/Douglas,PH-KCA,48555,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"June 28, 2014",Galen Burrows,8028749.jpg,
8040503,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXA,19020045,Berlin Brandenburg - Willy Brandt (BER / EDDB),"March 22, 2021",Robert Kupfernagel,8040503.jpg,KL1823 inbound from Amsterdam AMS
8052517,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXZ,19020198,Amsterdam - Schiphol (AMS / EHAM),"March 8, 2026",Joost Alexander,8052517.jpg,KLM flight KL1011 to London-Heathrow taking off from runway 36L.
8107541,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXL,19020067,Glasgow - International (Abbotsinch) (GLA / EGPF),"March 10, 2026",JohnRMurdoch,8107541.jpg,KL939 arriving from Amsterdam
8062193,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXG,19020062,Amsterdam - Schiphol (AMS / EHAM),"February 27, 2023",Javier Bravo Muñoz,8062193.jpg,
8028397,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXO,19020085,Porto - Francisco Sa Carneiro (OPO / LPPR),"January 31, 2026",Rui Marques,8028397.jpg,
8101825,KLM - Royal Dutch Airlines,McDonnell Douglas DC-9-32,-100,Douglas DC-9/McDonnell Douglas MD-80/-90/Boeing 717,McDonnell-Douglas/Douglas,PH-DNV,47170,Prague - Vaclav Havel (Ruzyne) (PRG / LKPR),February 1987,Karel Nemec,8101825.jpg,
8047359,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXV,19020158,Amsterdam - Schiphol (AMS / EHAM),"May 17, 2025",Paul Buchröder,8047359.jpg,
8067903,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXP,19020093,Amsterdam - Schiphol (AMS / EHAM),"May 16, 2025",Paul Buchröder,8067903.jpg,
8061435,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXV,19020158,Stockholm - Arlanda (ARN / ESSA),"March 20, 2026",Stefan Sjogren - Stockholm Arlanda Photography,8061435.jpg,Approaching runway 19L
8040685,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXB,19020047,London - Heathrow (LHR / EGLL),"June 4, 2023",Teemu Pesonen,8040685.jpg,On short final for runway 09L.
8068495,KLM - Royal Dutch Airlines,Embraer 195 E2 STD (ERJ-190-400STD),-100,Embraer E-Jet/E-Jet E2,Embraer,PH-NXF,19020061,Amsterdam - Schiphol (AMS / EHAM),"August 19, 2025",Akemaru,8068495.jpg,
8063253,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,F-WWSC,13119,Toulouse - Blagnac (TLS / LFBO),"March 13, 2026",Dn280,8063253.jpg,
8042081,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8589,12021,Seoul - Incheon International (ICN / RKSI),"February 20, 2026",Jaemoon Choi,8042081.jpg,"KAL102(from Nanjing, China/ZSNJ) landing on runway 16R"
8079287,Korean Air,Airbus A321-251NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8528,11290,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"April 16, 2026",Tokyo Spotter,8079287.jpg,"Korean Air’s new livery, unveiled on March 11, 2025, was first met with mixed reactions for its simplicity, but has since gained broader appreciation—suggesting the airline has set a new design direction. KE707 arrived from Seoul ICN."
8078393,Korean Air,Airbus A321-251NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8559,11848,Seoul - Incheon International (ICN / RKSI),"April 6, 2026",Jaemoon Choi,8078393.jpg,"KAL102(from Nanjing, China/ZSNJ) landing on runway 34L"
8071891,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8712,12849,Seoul - Incheon International (ICN / RKSI),"April 5, 2026",Delta.Oscar.Lima.Lima.Yankee,8071891.jpg,
8106091,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8711,12691,Seoul - Incheon International (ICN / RKSI),"May 23, 2026",Roberto Prawiro,8106091.jpg,[Canon EOS RP].
8098299,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8711,12691,Dalian - Zhoushuizi (DLC / ZYTL),"April 26, 2026",EK4822,8098299.jpg,
8095497,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8713,12952,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"March 1, 2026",Toshiya Ishiguro,8095497.jpg,
8106093,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8506,11094,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"May 5, 2026",Hideomi Ishikawa,8106093.jpg,
8068353,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8530,11405,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"February 1, 2026",Tokyo Spotter,8068353.jpg,"Korean Air began operating the A321neo on the Jeju–Tokyo Narita route, and an interesting pattern soon emerged: aircraft that appeared at Narita would often show up at Tokyo Haneda a few days later. Because the Sepul Gimpo–Jeju route is the world’s busiest air corridor, aircraft rotate rapidly at Gimpo, naturally mixing the fleet and causing frequent equipment changes on the Haneda service as well. However, this phenomenon has disappeared in the summer 2026 schedule, as the Gimpo–Haneda route has been upgauged to the A330-300, resulting in a more fixed aircraft assignment. KE2125 arrived from Jeju."
8040347,Korean Air,Airbus A321-251NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8528,11290,Seoul - Incheon International (ICN / RKSI),"February 16, 2026",Haru,8040347.jpg,
8103865,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8505,10977,Seoul - Incheon International (ICN / RKSI),"May 14, 2026",Rainer Bexten,8103865.jpg,
8014849,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8712,12849,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"January 12, 2026",Y.Narukami,8014849.jpg,
8026523,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8509,11191,Seoul - Gimpo International (K-14) (GMP / RKSS),"January 24, 2026",Mike-Tango-Whiskey,8026523.jpg,"KAL1065 on push back for de-icing apron, en route to Jeju"
8060247,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8712,12849,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"January 12, 2026",Hanson2020,8060247.jpg,
8013317,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8505,10977,Beijing - Capital (PEK / ZBAA),"January 11, 2026",Bastian Ding,8013317.jpg,
8050895,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8589,12021,Macau - International (MFM / VMMC),"March 6, 2026",Kuroba Kaito,8050895.jpg,
8093427,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8710,12353,Beijing - Capital (PEK / ZBAA),"December 21, 2025",LaCurtain,8093427.jpg,
8083817,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8532,11565,Seoul - Incheon International (ICN / RKSI),"April 24, 2026",Delta.Oscar.Lima.Lima.Yankee,8083817.jpg,
8072651,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8529,11296,Dalian - Zhoushuizi (DLC / ZYTL),"March 31, 2026",dlsunshy,8072651.jpg,Z9+Z 70-200mm f/2.8 VR S
8053257,Korean Air,Airbus A321-251NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8559,11848,Beijing - Capital (PEK / ZBAA),"February 15, 2026",L.S.,8053257.jpg,
8094591,Korean Air,Airbus A321-272NX,Airbus A321-100/-200/A321 NEO (A321/A21N),Airbus A320,Airbus,HL8713,12952,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"May 9, 2026",Tokyo Spotter,8094591.jpg,
8077723,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL8002,1576,Seoul - Incheon International (ICN / RKSI),"April 7, 2026",Delta.Oscar.Lima.Lima.Yankee,8077723.jpg,
8031065,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL8025,1611,Dalian - Zhoushuizi (DLC / ZYTL),"January 24, 2026",AviationW,8031065.jpg,
8017413,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL8002,1576,Tokyo - Haneda International (HND / RJTT),"December 16, 2024",Terry Figg,8017413.jpg,
8019635,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL8025,1611,Phu Quoc - Phu Quoc (PQC / VVPQ),"January 7, 2026",Joost Alexander,8019635.jpg,Korean Air flight KE483 from Seoul-Incheon approaching runway 10.
8036237,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL8025,1611,Singapore - Changi (SIN / WSSS),"February 11, 2026",Paul Spijkers,8036237.jpg,
8078361,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL7709,484,Seoul - Incheon International (ICN / RKSI),"April 16, 2026",Jaemoon Choi,8078361.jpg,"KAL142(from Xi'an, China/ZLXY) landing on runway 34L. Repainted with the new Korean Air livery"
8043571,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL8025,1611,Dalian - Zhoushuizi (DLC / ZYTL),"January 24, 2026",dlsunshy,8043571.jpg,Z9+Z 70-200mm f/2.8 VR S
8012647,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL8025,1611,Seoul - Incheon International (ICN / RKSI),"September 23, 2024",George Lau - AHKGAP,8012647.jpg,
8071897,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL8002,1576,Seoul - Incheon International (ICN / RKSI),"April 5, 2026",Delta.Oscar.Lima.Lima.Yankee,8071897.jpg,
8032913,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL7702,428,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"December 1, 2025",Wolfgang Kaiser,8032913.jpg,
8057975,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL8001,1556,Seoul - Incheon International (ICN / RKSI),"March 7, 2026",Delta.Oscar.Lima.Lima.Yankee,8057975.jpg,
8039465,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL7585,350,Seoul - Incheon International (ICN / RKSI),"February 16, 2026",sseca - Korea Aero Photos,8039465.jpg,Evening arrival wearing new livery
8020941,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL7710,490,Seoul - Incheon International (ICN / RKSI),"January 7, 2026",Jaemoon Choi,8020941.jpg,"KAL812(from Xi'an, China/ZLXY) landing on runway 34L"
8062831,Korean Air,Airbus A330-323,Airbus A330-300/-900 NEO (A333/A339),Airbus A330,Airbus,HL8027,1647,Seoul - Incheon International (ICN / RKSI),"February 28, 2026",Mike-Tango-Whiskey,8062831.jpg,KAL888 from Shanghai Pudong
8078221,Korean Air,Airbus A350-941,Airbus A350-900 XWB (A359),Airbus A350 XWB,Airbus,HL8746,771,Hong Kong - International (Chek Lap Kok) (HKG / VHHH),"April 16, 2026",Zhou Qiming,8078221.jpg,
8106849,Korean Air,Airbus A350-941,Airbus A350-900 XWB (A359),Airbus A350 XWB,Airbus,HL8597,681,Seoul - Incheon International (ICN / RKSI),"March 19, 2026",Zhou Qiming,8106849.jpg,
8033119,Korean Air,Airbus A350-941,Airbus A350-900 XWB (A359),Airbus A350 XWB,Airbus,HL8598,689,Toronto - Lester B. Pearson International (Malton) (YYZ / CYYZ),"February 1, 2026",Reza Teflissi,8033119.jpg,
8094563,Korean Air,Airbus A350-941,Airbus A350-900 XWB (A359),Airbus A350 XWB,Airbus,HL8598,689,Madrid - Adolfo Suarez / Barajas (MAD / LEMD),"October 12, 2025",Andras Kisgergely,8094563.jpg,
8079757,Korean Air,Airbus A350-941,Airbus A350-900 XWB (A359),Airbus A350 XWB,Airbus,HL8597,681,Seoul - Incheon International (ICN / RKSI),"April 18, 2026",Chanwool Lee - Korea Aero Photos,8079757.jpg,
8089593,Korean Air,Airbus A350-941,Airbus A350-900 XWB (A359),Airbus A350 XWB,Airbus,HL8746,771,Rome - Fiumicino (Leonardo da Vinci) (FCO / LIRF),"May 2, 2026",Gianluca Mantellini,8089593.jpg,
8073455,Korean Air,Airbus A350-941,Airbus A350-900 XWB (A359),Airbus A350 XWB,Airbus,HL8746,771,Seoul - Incheon International (ICN / RKSI),"April 7, 2026",Delta.Oscar.Lima.Lima.Yankee,8073455.jpg,
8034645,Korean Air,Airbus A380-861,Airbus A380-800 (A388),Airbus A380,Airbus,HL7628,156,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"January 27, 2026",Yoshio Yamagishi,8034645.jpg,
8101043,Korean Air,Airbus A380-861,Airbus A380-800 (A388),Airbus A380,Airbus,HL7619,096,Taoyuan (Taipei) - Taiwan International (Chiang Kai Shek) (TPE / RCTP),"October 1, 2023",kobayashi,8101043.jpg,
8016571,Korean Air,Airbus A380-861,Airbus A380-800 (A388),Airbus A380,Airbus,HL7628,156,Seoul - Incheon International (ICN / RKSI),"October 8, 2025",Bastian Ding,8016571.jpg,
8042771,Korean Air,Airbus A380-861,Airbus A380-800 (A388),Airbus A380,Airbus,HL7628,156,Los Angeles - International (LAX / KLAX),"November 4, 2024",Andrew Compolo,8042771.jpg,Short final for 25L. [Canon 5D Mark IV + Canon 100-400L IS II]
8037565,Korean Air,Airbus A380-861,Airbus A380-800 (A388),Airbus A380,Airbus,HL7619,096,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"February 3, 2026",kouyagi,8037565.jpg,
8040885,Korean Air,Airbus A380-861,Airbus A380-800 (A388),Airbus A380,Airbus,HL7628,156,Los Angeles - International (LAX / KLAX),"December 10, 2023",Jason Xu,8040885.jpg,
8031855,Korean Air,Airbus A380-861,Airbus A380-800 (A388),Airbus A380,Airbus,HL7621,126,Los Angeles - International (LAX / KLAX),"December 12, 2023",Jonathan Morgan,8031855.jpg,
8109417,Korean Air,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,HL8567,63449,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"June 1, 2026",Ryotaro Shinozaki,8109417.jpg,
8020545,Korean Air,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,HL8352,63440,Dalian - Zhoushuizi (DLC / ZYTL),"December 9, 2025",dlsunshy,8020545.jpg,Z9+Z 70-200mm f/2.8 VR S
8101433,Korean Air,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,HL8351,63439,Dalian - Zhoushuizi (DLC / ZYTL),"December 29, 2025",dlsunshy,8101433.jpg,Z9+Z 70-200mm f/2.8 VR S
8091907,Korean Air,Boeing 737-8BK,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,HL8241,38129,Seoul - Incheon International (ICN / RKSI),"April 24, 2026",Delta.Oscar.Lima.Lima.Yankee,8091907.jpg,
8101247,Korean Air,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,HL8351,63439,Seoul - Incheon International (ICN / RKSI),"May 16, 2026",Rainer Bexten,8101247.jpg,
8070367,Korean Air,Boeing 737-8 MAX,Boeing 737-800/Boeing 737 MAX 8 (B738/B38M),Boeing 737,Boeing,HL8567,63449,Dalian - Zhoushuizi (DLC / ZYTL),"March 9, 2026",dlsunshy,8070367.jpg,Z9+Z 70-200mm f/2.8 VR S
8088295,Korean Air,Boeing 737-9B5,Boeing 737-900/-900ER/Boeing 737 MAX 9 (B739/B39M),Boeing 737,Boeing,HL7726,30001,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"May 1, 2026",Ryotaro Shinozaki,8088295.jpg,
8095221,Korean Air,Boeing 737-9B5,Boeing 737-900/-900ER/Boeing 737 MAX 9 (B739/B39M),Boeing 737,Boeing,HL7706,29991,Jeju - International (CJU / RKPC),"May 4, 2026",Mike-Tango-Whiskey,8095221.jpg,KOREAN AIR 1017 from Seoul Gimpo
8100195,Korean Air,Boeing 737-9B5,Boeing 737-900/-900ER/Boeing 737 MAX 9 (B739/B39M),Boeing 737,Boeing,HL7717,29995,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"May 17, 2026",Tokyo Spotter,8100195.jpg,
8013665,Korean Air,Boeing 737-9B5/ER,Boeing 737-900/-900ER/Boeing 737 MAX 9 (B739/B39M),Boeing 737,Boeing,HL8223,37634,Busan - Gimhae International (West / K-1) (PUS / RKPK),"August 14, 2025",Chowooseong,8013665.jpg,
8077529,Korean Air,Boeing 737-9B5/ER,Boeing 737-900/-900ER/Boeing 737 MAX 9 (B739/B39M),Boeing 737,Boeing,HL8249,37636,Busan - Gimhae International (West / K-1) (PUS / RKPK),"September 14, 2025",Respect,8077529.jpg,
8075467,Korean Air,Boeing 737-9B5,Boeing 737-900/-900ER/Boeing 737 MAX 9 (B739/B39M),Boeing 737,Boeing,HL7706,29991,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"April 12, 2026",Ryotaro Shinozaki,8075467.jpg,
8025017,Korean Air,Boeing 737-9B5/ER,Boeing 737-900/-900ER/Boeing 737 MAX 9 (B739/B39M),Boeing 737,Boeing,HL8223,37634,Seoul - Incheon International (ICN / RKSI),"January 27, 2026",Jaemoon Choi,8025017.jpg,KAL868(from Guangzhou. China/ZGGG) landing on runway 34L
8094977,Korean Air,Boeing 737-9B5,Boeing 737-900/-900ER/Boeing 737 MAX 9 (B739/B39M),Boeing 737,Boeing,HL7728,30002,Seoul - Incheon International (ICN / RKSI),"December 8, 2025",Jeff Zhu,8094977.jpg,
8062809,Korean Air,Boeing 737-9B5,Boeing 737-900/-900ER/Boeing 737 MAX 9 (B739/B39M),Boeing 737,Boeing,HL7708,29993,Seoul - Gimpo International (K-14) (GMP / RKSS),"January 24, 2026",Mike-Tango-Whiskey,8062809.jpg,"KAL1067 lining up 32L, en route to Jeju"
8014549,Korean Air,Boeing 747-4B5F/SCD,Boeing 747-400 (B744),Boeing 747,Boeing,HL7437,32808,Seattle / Tacoma - International (SEA / KSEA),"August 10, 2011",Alastair T. Gardiner,8014549.jpg,This freighter was delivered to Korean Air Cargo in February 2003 and pictured lifting off rw16L at the start (presumably) of its flight back across the Pacific to Seoul (ICN). The plane was wfu in September 2016 and stored at Seoul (GMP) until ferried to Oscoda (OSC) for delivery to Kalitta Air as N713CK.
8049899,Korean Air,Boeing 747-4B5F/ER/SCD,Boeing 747-400 (B744),Boeing 747,Boeing,HL7603,34302,Seoul - Incheon International (ICN / RKSI),"March 4, 2026",Delta.Oscar.Lima.Lima.Yankee,8049899.jpg,
8024325,Korean Air,Boeing 747-4B5(ER/F),Boeing 747-400 (B744),Boeing 747,Boeing,HL7605,35526,Seoul - Incheon International (ICN / RKSI),"January 25, 2026",Delta.Oscar.Lima.Lima.Yankee,8024325.jpg,
8043719,Korean Air,Boeing 747-4B5F/ER/SCD,Boeing 747-400 (B744),Boeing 747,Boeing,HL7602,34301,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"January 14, 2024",Hanson2020,8043719.jpg,
8050961,Korean Air,Boeing 747-8B5,Boeing 747-8 (B748),Boeing 747,Boeing,HL7642,60409,Los Angeles - International (LAX / KLAX),"December 27, 2025",Hanson2020,8050961.jpg,
8020891,Korean Air,Boeing 747-8B5,Boeing 747-8 (B748),Boeing 747,Boeing,HL7644,60411,Taoyuan (Taipei) - Taiwan International (Chiang Kai Shek) (TPE / RCTP),"January 17, 2026",Roberto Prawiro,8020891.jpg,[Canon EOS RP].
8100007,Korean Air,Boeing 747-8B5,Boeing 747-8 (B748),Boeing 747,Boeing,HL7632,40907,Seoul - Incheon International (ICN / RKSI),"August 21, 2022",sseca - Korea Aero Photos,8100007.jpg,
8040851,Korean Air,Boeing 747-8B5,Boeing 747-8 (B748),Boeing 747,Boeing,HL7637,40909,Los Angeles - International (LAX / KLAX),"December 28, 2024",Jike Z,8040851.jpg,
8024217,Korean Air,Boeing 747-8B5,Boeing 747-8 (B748),Boeing 747,Boeing,HL7638,60408,Tokyo - Narita International (New Tokyo) (NRT / RJAA),"January 26, 2026",Ryotaro Shinozaki,8024217.jpg,
8015879,Korean Air,Boeing 747-8B5,Boeing 747-8 (B748),Boeing 747,Boeing,HL7638,60408,Los Angeles - International (LAX / KLAX),"January 15, 2026",Jason Whitebird,8015879.jpg,
8100599,Korean Air,Boeing 747-8B5,Boeing 747-8 (B748),Boeing 747,Boeing,HL7638,60408,Seoul - Incheon International (ICN / RKSI),"May 15, 2026",Rainer Bexten,8100599.jpg,
8047447,Korean Air,Boeing 747-8B5,Boeing 747-8 (B748),Boeing 747,Boeing,HL7642,60409,Los Angeles - International (LAX / KLAX),"November 4, 2024",Andrew Compolo,8047447.jpg,Short final for 24R. [Canon 90D + Canon 70-300L IS]
8011263,Korean Air,Boeing 747-8B5,Boeing 747-8 (B748),Boeing 747,Boeing,HL7642,60409,Los Angeles - International (LAX / KLAX),"November 18, 2025",M. Oswald,8011263.jpg,
8094971,Korean Air,Boeing 747-8B5F/SCD,Boeing 747-8 (B748),Boeing 747,Boeing,HL7617,37654,Anchorage - Ted Stevens International (ANC / PANC),"July 4, 2024",Rotate,8094971.jpg,
8040845,Korean Air,Boeing 747-8B5F/SCD,Boeing 747-8 (B748),Boeing 747,Boeing,HL7629,37657,Los Angeles - International (LAX / KLAX),"November 2, 2025",Jike Z,8040845.jpg,
8110387,Korean Air,Boeing 747-8B5F/SCD,Boeing 747-8 (B748),Boeing 747,Boeing,HL7617,37654,Seoul - Incheon International (ICN / RKSI),"March 19, 2026",Zhou Qiming,8110387.jpg,
8043953,Korean Air,Boeing 747-8HTF/SCD,Boeing 747-8 (B748),Boeing 747,Boeing,HL7610,37133,Madrid - Adolfo Suarez / Barajas (MAD / LEMD),"November 28, 2025",Konstantin von Wedelstaedt,8043953.jpg,
8034603,Korean Air,Boeing 747-8B5,Boeing 747-8 (B748),Boeing 747,Boeing,HL7631,40906,Seoul - Incheon International (ICN / RKSI),"February 15, 2024",airnovation,8034603.jpg,Now retired from the fleet and bought by an US company.
8080459,Korean Air,Boeing 747-8HTF/SCD,Boeing 747-8 (B748),Boeing 747,Boeing,HL7609,37132,Osaka - Kansai International (KIX / RJBB),"April 16, 2026",TSUBASA,8080459.jpg,
8040531,Korean Air,Boeing 777-FB5,Boeing 777-200/-200ER/-200LR/F (B772/B77L),Boeing 777,Boeing,HL8077,62697,Seoul - Incheon International (ICN / RKSI),"February 7, 2026",Delta.Oscar.Lima.Lima.Yankee,8040531.jpg,
8029659,Korean Air,Boeing 777-FB5,Boeing 777-200/-200ER/-200LR/F (B772/B77L),Boeing 777,Boeing,HL8045,62695,Madrid - Adolfo Suarez / Barajas (MAD / LEMD),"July 7, 2025",Aldo Martinelli,8029659.jpg,
8069597,Korean Air,Boeing 777-FB5,Boeing 777-200/-200ER/-200LR/F (B772/B77L),Boeing 777,Boeing,HL8045,62695,Vienna - Schwechat (VIE / LOWW),"September 11, 2024",Tekler Zsolt,8069597.jpg,
8032305,Korean Air,Boeing 777-FB5,Boeing 777-200/-200ER/-200LR/F (B772/B77L),Boeing 777,Boeing,HL8045,62695,Osaka - Kansai International (KIX / RJBB),"July 19, 2025",Akemaru,8032305.jpg,
